"Translation Info:
#---------------------------
4279,42,7,"Beləliklə, Biz, şəhərlər anası (Məkkə əhlini) və onun ətrafındakıları xəbərdar edəsən və (barəsində) heç bir şübhə olmayan məhşər günü ilə qorxudasan deyə, sənə ərəbcə Quran vəhy etdik. Bir qismi (möminlər) Cənnətdə, digər qismi (kafirlər) isə Odda olacaqdır.",""
4280,42,8,"Əgər Allah istəsəydi, onları vahid bir ümmət edərdi. Lakin O, istədiyini Öz mərhəmətinə qovuşdurar. Zalımların isə nə bir himayəçisi olar, nə də bir yardımçısı.",""
4281,42,9,"Yoxsa onlar özlərinə Allahdan başqa himayəçilər götürdülər. (Halbuki,) Himayədar yalnız Allahdır. O, ölüləri dirildir. O, hər şeyə qadirdir.",""
4282,42,10,"İxtilafa düşdüyünüz hər hansı bir şeyin hökmü ancaq Allaha aiddir. Bu, mənim Rəbbim olan Allahdır. Mən yalnız Ona təvəkkül etdim və yalnız Ona üz tuturam.",""
4283,42,11,"(Allah) göyləri və yeri Yaradandır. O sizin üçün özünüzdən zövcələr, heyvanlardan da cütlər yaratdı. O sizi bu yolla çoxaldır. Onun heç bir bənzəri yoxdur. O, Eşidəndir, Görəndir.",""
4284,42,12,"Göylərin və yerin açarları Ona məxsusdur. O, istədiyinin ruzisini bol edər, (istədiyininkini də) azaldar. O, hər şeyi biləndir.",""
4285,42,13,"(Allah) Nuha tövsiyə etdiyini, sənə vəhy etdiyimizi, İbrahimə, Musaya və İsaya tövsiyə etdiyimizi sizin üçün də dində qanun etdi: “Dini doğru-dürüst tutun və onda bölünüb firqə-firqə olmayın!” Sənin dəvət etdiyin (tövhid) müşriklərə ağır gəldi. Allah istədiyi kəsi Özü üçün seçər və (Ona) üz tutanı Özünə tərəf yönəldər.",""
4286,42,14,"Onlar, özlərinə elm gəldikdən sonra aralarındakı həsəd üzündən ixtilafa düşdülər. Əgər Rəbbindən müəyyən bir vaxtadək (əzabın qiyamət gününə qədər gecikdirilməsi barədə) Söz verilmiş olmasaydı, onların arasında artıq hökm verilərdi. Onlardan sonra Kitaba varis olanlar (yəhudilər və nəsranilər) da onun (Quran) barəsində anlaşılmaz bir şübhə içindədirlər.",""
4287,42,15,"Buna görə də sən (tövhidə) dəvət et və sənə əmr olunduğu kimi düz yolda ol. Onların nəfslərinin istəyinə tabe olma və de: “Mən Allahın nazil etdiyi Kitaba (bütün kitablara) iman gətirdim. Mənə sizin aranızda ədalətli olmaq əmr edilmişdir. Allah bizim də Rəbbimizdir, sizin də Rəbbinizdir. Bizim əməllərimiz bizə, sizin də əməlləriniz sizə aiddir. Bizimlə sizin aranızda mübahisə ediləcək bir şey yoxdur (çünki artıq haqq bəlidir). Allah hamımızı bir yerə toplayacaq. Dönüş də yalnız Onadır”.",""
4288,42,16,"Allahın dəvəti qəbul olunduqdan (insanlar iman gətirdikdən) sonra Onun barəsində mübahisə edənlərin dəlili Rəbbinin yanında batildir. Onlar qəzəbə düçar olacaqlar. Axirətdə isə onlar üçün şiddətli əzab vardır.",""
4289,42,17,"Kitabı və tərəzini haqq olaraq nazil edən Allahdır. Nə bilirsən, bəlkə də Qiyamət saatı yaxındır.",""
4290,42,18,"Ona (Qiyamətə) inanmayanlar onun tez gəlib çatmasını istəyirlər. Ona inanlar (möminlər) isə ondan qorxar və onun haqq olduğunu bilirlər. Bilin ki, Qiyamət saatı barəsində mübahisə edənlər dərin bir azğınlıq içindədirlər.",""
4291,42,19,"Allah qullarına qarşı Lütfkardır. O, istədiyini ruziləndirir. O, Qüvvətlidir, Qüdrətlidir.",""
4292,42,20,"Kim axirət savabını istərsə, Biz onun savabını artırarıq. Kim də dünya qazancını istərsə, Biz ona də ondan (dünya qazancından) verərik. Axirətdə onun heç bir payı olmaz.",""
4293,42,21,"Yoxsa onların Allahın dində izin vermədiyi şeyləri onlar üçün qanuni edən şəriklərimi vardır?! Əgər (cəzanın gecikdirilməsinə dair) qəti Söz olmasaydı, aralarında dərhal hökm verilərdi. Həqiqətən, zalımlar üçün ağrılı-acılı bir əzab vardır.",""
4294,42,22,"(Ey Peyğəmbər! Qiyamət günü) zalımların qazandıqları (günahlar) özlərinə qarşı çevrildikdə onları bunun qorxusundan titrəyən görəcəksən. İman gətirib saleh əməllər edənlər isə Cənnət bağlarında olacaqlar. Onlar üçün Rəbbinin yanında istədikləri hər şey vardır. Bu, böyük lütfdür.",""
4295,42,23,"Bu, Allahın iman gətirib saleh əməllər edən qullarına verdiyi müjdədir. (Ey Peyğəmbər!) De: “Mən sizdən bunun (dini təbliğ etməyimin) əvəzində qohumluq sevgisindən başqa bir şey istəmirəm”. Kim bir yaxşılıq etsə, onun savabını artırarıq. Həqiqətən, Allah bağışlayandır, şükrün əvəzini verəndir.",""
4296,42,24,"Yoxsa onlar (sənin barəndə): “O, Allaha qarşı yalan uydurdu”– deyirlər?! Əgər Allah istəsə, sənin qəlbini möhürləyər. Allah batili silib yox edər və haqqı (Qurandan nazil etdiyi) sözləri ilə bərqərar edər. Şübhəsiz ki, O, sinələrdə (qəlblərdə) olanları biləndir.",""
4297,42,25,"O, qullarının tövbəsini qəbul edən, günahları bağışlayan və sizin nə etdiyinizi biləndir.",""
4298,42,26,"O, iman gətirib saleh əməllər edənlərin duasını qəbul edər və lütfünü onlara artırar. Kafirlər üçün isə şiddətli əzab vardır.",""
4299,42,27,"Əgər Allah qullarına bol bol ruzi versəydi, onlar yer üzündə həddi aşardılar. Lakin O, (ruzini) istədiyi qədər göndərir. Həqiqətən, O, qullarından xəbərdardır, görəndir.",""
4300,42,28,"(İnsanlar) ümidlərini kəsdikdən sonra yağış endirən və Öz mərhəmətini (hər yana) yayan Odur. O, Himayəçidir, Tərifəlayiqdir.",""
4301,42,29,"Göylərin, yerin və onlarda yaydığı canlıların yaradılması Onun (vəhdaniyyətinin və qüdrətinin) dəlillərindəndir. O, istədiyi zaman onları toplamağa qadirdir.",""
4302,42,30,"Başınıza gələn hər bir müsibət öz əllərinizlə qazandıqlarınızın ucbatındandır. (Allah günahların) çoxunu bağışlayır.",""
4303,42,31,"Siz yer üzündə (Allahdan) yaxa qurtara bilməzsiniz. Allahdan başqa sizin nə bir himayəçiniz olar, nə də bir köməkçiniz.",""
4304,42,32,"Dənizdə dağlar kimi üzən gəmilər də Onun (vəhdaniyyətinin və qüdrətinin) dəlillərindəndir.",""
4305,42,33,"Əgər (Allah) istəsə, küləyi sakitləşdirər, onlar da (gəmilər də) dənizin üzündə hərəkətsiz qalarlar. Həqiqətən, bunda çox səbirli olan və çox şükür edən hər bir kəs üçün ibrətlər vardır.",""
4306,42,34,"Yaxud (gəmidəki insanların) qazandıqları (günahları) ucbatından onları məhv edər və bir çoxunu da bağışlayar.",""
4307,42,35,"Ayələrimiz barəsində mücadilə edənlər özləri üçün heç bir qurtuluş yeri olmadığını bilsinlər.",""
4308,42,36,"Sizə verilən hər bir şey dünya həyatının keçici zövqüdür. Allahın yanında olan (nemətlər) isə daha xeyirli və daha davamlıdır. Bunlar iman gətirib və Rəbbinə təvəkkül edənlər üçündür.",""
4309,42,37,"O kəslər ki, böyük günahlardan və çirkin əməllərdən çəkinir, qəzəbləndikləri zaman (xətanı) bağışlayırlar.",""
4310,42,38,"O kəslər ki, Rəbbinin dəvətini qəbul edər, namaz qılar, işlərini öz aralarında məşvərətlə görər və onlara verdiyimiz ruzidən (Allah yolunda) xərcləyirlər.",""
4311,42,39,"O kəslər ki, zülmə məruz qaldıqda (nəfslərinin izzət və hörmətini qorumaq üçün) intiqam alarlar.",""
4312,42,40,"Pisliyin cəzası özü kimi pislikdir. Kim bağışlasa və islah etsə, onun mükafatı Allaha aid olar. Həqiqətən, O, zalımları sevməz.",""
4313,42,41,"Zülmə məruz qaldıqdan sonra qisas alanlara heç bir məzəmmət olunmaz.",""
4314,42,42,"Məzəmmət olunmağa ancaq insanlara zülm edənlər və yer üzündə haqsız yerə azğınlıq edənlər layiqdirlər. Məhz onlar üçün ağrılı-acılı əzab vardır.",""
4315,42,43,"Hər kim səbir edib bağışlasa, şübhəsiz ki, bu, əzmkarlıq tələb edən işlərdəndir.",""
4316,42,44,"Allah kimi azğınlığa salsa, bundan sonra onun heç bir himayəçisi olmaz. (Ey Peyğəmbər!) Sən zalımları (Qiyamət günü) əzabı gördükləri zaman: “(Dünyaya) qayıtmağa bir yol yoxdurmu?”– deyən görəcəksən.",""
4317,42,45,"(Cəhənnəmin) qarşısına gətirildikləri zaman sən onların zəlillikdən başlarını aşağı salıb gözucu gizlin-gizlin baxdıqlarını görəcəksən. İman gətirənlər deyəcəklər: “Şübhəsiz ki, (əsl) ziyana uğrayanlar, Qiyamət günü özlərini və ailələrini ziyana uğradanlardır”. Bilin ki, zalımlar daimi əzab içində olacaqlar.",""
4318,42,46,"Onlara Allahdan başqa kömək edəcək dostlar olmayacaqdır. Allah kimi zəlalətə salsa, onun üçün heç bir (qurtuluş) yolu olmaz.",""
4319,42,47,"(Ey insanlar!) Allah tərəfindən qarşısıalınmaz gün (qiyamət günü) gəlməzdən öncə Rəbbinizin çağırışına cavab verin! O gün sizin üçün heç bir sığınacaq olmayacaq və siz (günahlarınızı) inkar edə bilməyəcəksiniz.",""
4320,42,48,"Əgər üz dördənsələr, bil ki, Biz səni onlara nəzarətçi göndərməmişik. Sənin üzərinə düşən yalnız (sənə əmr olunanı) təbliğ etməkdir. Biz insana Öz mərhəmətimizdən daddırdıqda ona sevinər. Onlara öz əlləri ilə etdikləri əməllərin ucbatından bir müsibət üz verdikdə isə insan çox nankordur.",""
4321,42,49,"Göylərin və yerin mülkü Allaha məxsusdur. O, istədiyini yaradır. İstədiyinə qız, istədiyinə də oğlan verər.",""
4322,42,50,"Yaxud onları, oğlan və qız olmaqla cüt verər, istədiyini də sonsuz edər. Həqiqətən, O, (hər şeyi) biləndir, qadirdir.",""
4323,42,51,"Allah insanla ancaq vəhy vasitəsilə və ya pərdə arxasından danışar yaxud bir elçi (mələk) göndərər, o da Allahın izni ilə (göndərildiyi kimsəyə) Onun istədiyini vəhy edər. Həqiqətən, O, ucadır, hikmət sahibidir.",""
4324,42,52,"(Ey Rəsulum!) Biz sənə Öz əmrimizdən olan Ruhu (Quranı) vəhy etdik. Sən (bundan öncə) kitab nədir, iman nədir bilmirdin. Lakin Biz onu, qullarımızdan istədiyimizi doğru yola yönəltmək üçün, bir nur etdik. Həqiqətən, sən (insanları) doğru yola yönəldirsən –",""
4325,42,53,"göylərdə və yerdə olanların sahibi Allahın yoluna. Bilin ki, bütün işlər (sonda) Allaha qayıdacaqdır.",""
4326,43,1,"Hə. Mim.[1]","[1] Bax. əl-Bəqərə surəsi birinci ayəsinin qeydi."
4327,43,2,"(Bu) açıq-aydın Kitaba and olsun!",""
4328,43,3,"Biz onu, anlayasınız deyə, ərəbcə Quran etdik",""
4329,43,4,"Şübhəsiz ki, o, yanımızdakı ana kitabdadır (lövhi-məhfuzdadır). O, ucadır, hikmətlə doludur.",""
4330,43,5,"Yoxsa, siz (şirk və küfür etməklə) həddi aşan bir qövm olduğunuza görə, Zikri (Quranı) sizə çatdırmaqdan vaz keçməliyikmi?!",""
4331,43,6,"Biz əvvəlki ümmətlərə də neçə-neçə peyğəmbər göndərmişdik.",""
4332,43,7,"Onlara elə bir peyğəmbər gəlmədi ki, ona istehza etməsinlər.",""
4333,43,8,"Biz onlardan (qövmündən) daha qüvvətli olanları məhv etdik. Əvvəlkilərin aqibəti (Quranda) ötüb keçmişdir.",""
4334,43,9,"Əgər sən onlardan: “Göyləri və yeri kim yaratmışdır?”– deyə soruşsan, mütləq: “Onları Qüdrətli və Bilən (Allah) yaratmışdır!”– deyəcəklər.",""
4335,43,10,"O Allah ki, yeri sizin üçün döşədi və (istədiyiniz yerə) düz gedə biləsiniz deyə sizin üçün orada yollar saldı.",""
4336,43,11,"O Allah ki, göydən lazımı qədər su endirdi. Biz onunla ölü bir diyarı diriltdik. Siz də (dirildilib qəbirlərinizdən) belə çıxarılacaqsınız.",""
4337,43,12,"O Allah ki, bütün cütləri xəlq etdi. Mindiyiniz gəmiləri və heyvanları yaratdı ki,",""
4338,43,13,"onları minəsiniz, sonra mindiyiniz zaman Rəbbinizin nemətini yada salıb deyəsiniz: “Bunu bizə ram edən Allah pakdır, müqəddəsdir. (Yoxsa) bizim ona gücümüz çatmazdı.",""
4339,43,14,"Şübhəsiz ki, biz Rəbbimizə qayıdacağıq”.",""
4340,43,15,"(Müşriklər: “Mələklər Allahın qızlarıdır”– deməklə) Allahın qullarından bəzisini Onun bir hissəsi qəbul etdilər (Ona övladlar və şəriklər qoşdular). Həqiqətən insan açıq-aydın nankordur.",""
4341,43,16,"Yoxsa (Allah) yaratdıqlarından qızları Özünə götürüb oğlanları sizin üçün seçmişdir?!",""
4342,43,17,"Onlardan birinə, Rəhmana aid etdiyi (qız uşağı) ilə müjdə verilsə, qəm-qüssədən üzü qapqara qaralar.",""
4343,43,18,"Yoxsa onlar zinət içində böyüdülən və mübahisə etdikdə aydın danışa bilməyən (qadınlarımı Allaha isnad edirlər?!)",""
4344,43,19,"Onlar Rəhmanın qulları olan mələkləri qız hesab etdilər. Məgər onlar (mələklərin) yaradılışına şahidmi olublar? Onların bu şahidliyi yazılacaq və buna görə sorğu-sual olunacaqlar.",""
4345,43,20,"Onlar: “Əgər Rəhman istəsəydi, biz onlara ibadət etməzdik!”– dedilər. Onların bu haqda heç bir elmi yoxdur. Onlar ancaq yalan danışırlar.",""
4346,43,21,"Yoxsa onlara bundan (bu Qurandan) əvvəl bir kitab vermişik, onlar da ona istinad edirlər?!",""
4347,43,22,"Xeyr! Onlar: “Biz atalarımızı bu yolda gördük və biz də onların yolunu tutub gedirik!”– deyirlər.",""
4348,43,23,"Biz səndən əvvəl hansı bir məmləkətə xəbərdarlıq edən (bir peyğəmbər) göndərdiksə, onun cah-calal içində yaşayan sakinləri: “Biz atalarımızı bu yolda gördük və biz də onların ardınca gedəcəyik!”– dedilər.",""
4349,43,24,"(Peyğəmbər) dedi: “Əgər sizə atalarınızın tutduğu o yoldan daha doğrusunu göstərsəm necə?” Onlar dedilər: “Biz sizinlə göndərilənləri inkar edirik”.",""
4350,43,25,"Biz də onlardan intiqam aldıq. Bir bax (haqqı) yalan sayanların aqibəti necə oldu.",""
4351,43,26,"Bir zaman İbrahim öz atasına və qövmünə (belə) dedi: “Mən sizin ibadət etdiklərinizdən uzağam.",""
4352,43,27,"Yalnız məni yaradandan başqa! Şübhəsiz ki, O məni doğru yola yönəldəcəkdir”.",""
4353,43,28,"O, bu (lə iləhə illəllah kəlməsini) öz nəsli arasında daimi qalacaq bir kəlmə etdi ki, bəlkə doğru yola qayıtsınlar.",""
4354,43,29,"Doğrusu, Mən bunlara da, atalarına da, haqq (Quran) və (onu) bəyan edən bir elçi (Muhamməd) gələnədək gün-güzəran nəsib etdim.",""
4355,43,30,"Onlara haqq (Quran) gəldikdə isə: “Bu, sehrdir, biz onu inkar edirik!”– dedilər.",""
4356,43,31,"Onlar: “Kaş ki bu Quran iki şəhərdən (Məkkədən və ya Taifdən) olan böyük bir adama (Vəlid bin Müğirəyə və Ürvə bin Məsuda) nazil ediləydi?”– dedilər.",""
4357,43,32,"Yoxsa Rəbbinin rəhmətini onlarmı bölüşdürürlər? Biz dünya həyatında onların dolanışıqlarını aralarında bölüşdürdük. Biri digərini öz yanına işçi götürsün deyə, bəzilərinin dərəcələrini digərlərindən üstün etdik. Rəbbinin rəhməti onların yığdıqlarından daha xeyirlidir.",""
4358,43,33,"Əgər insanlar (kafirlərə verdiyimiz nemətlərə baxıb küfürdə birləşən) vahid bir ümmət olmasaydı, Rəhmanı inkar edənlərin evlərinin tavanlarını və çıxdıqları nərdivanları da gümüşdən edərdik,",""
4359,43,34,"evlərinin qapılarını və söykəndikləri taxtları da,",""
4360,43,35,"zinət də (verərdik). Bütün bunlar dünya həyatının keçici zövqüdür. Axirət isə Rəbbinin yanında yalnız Allahdan qorxanlar üçündür.",""
4361,43,36,"Kim Rəhmanın zikrindən üz döndərsə, Biz şeytanı ona musallat edərik, o da ona yoldaş olar.",""
4362,43,37,"Şeytanlar onları (haqq) yoldan azdırar, onlar isə özlərinin haqq yolda olduqlarını güman edərlər.",""
4363,43,38,"Nəhayət, o, hüzurumuza gəldikdə (yoldaşına) deyər: “Kaş ki, mənimlə sənin aranda məşriqlə məğrib (arasındakı) uzaqlıq qədər (məsafə) olaydı. Sən nə pis yoldaş imişsən!”",""
4364,43,39,"(Qiyamət günü onlara deyilər:) “Siz (nəfsinizə) zülüm etdiyinizə görə bu gün əzaba şərik olmağınız sizə heç bir fayda verməz!”",""
4365,43,40,"(Ey Peyğəmbər!) Yoxsa sənmi karlara eşitdirəcəksən, yaxud korları və açıq-aşkar azğınlıq içində olanları doğru yola yönəldəcəksən?",""
4366,43,41,"Biz səni aparsaq da (onlara əzab verməzdən əvvəl öldürsəkdə), yenə onlardan intiqam alacağıq.",""
4367,43,42,"Yaxud onlara vəd etdiyimizi (əzabı) sənə göstərərik. Şübhəsiz ki, Bizim onlara gücümüz yetər.",""
4368,43,43,"Elə isə sən özünə vəhy olunandan yapış! Şübhəsiz ki, sən düz yoldasan.",""
4369,43,44,"Həqiqətən, o (Quran) sənin üçün və sənin qövmün üçün bir şərəfdir. Siz sorğu-sual ediləcəksiniz.",""
4370,43,45,"(Ey Peyğəmbər!) Səndən əvvəl göndərdiyimiz elçilərdən (onların davamçılarından) soruş: “Məgər Biz Rəhmandan başqa ibadət ediləsi ilahlarmı etdik?",""
4371,43,46,"Biz Musanı ayələrimizlə Firona və onun əyanlarına göndərdik. (Musa) dedi: “Mən aləmlərin Rəbbinin elçisiyəm!”",""
4372,43,47,"(Musa) ayələrimizi onlara gətirdikdə, onlar bu ayələrə (istehza edərək) güldülər.",""
4373,43,48,"Onlara göstərdiyimiz hər bir ayə, əvvəlki ayələrdən daha böyük idi. Biz onları əzabla yaxaladıq ki, bəlkə, (haqq yola) qayıdalar.",""
4374,43,49,"Onlar: “Ey sehrbaz! Sənə verdiyi əhd xatirinə Rəbbinə bizdən ötrü dua et. Biz mütləq doğru yola gələcəyik”– dedilər.",""
4375,43,50,"Biz əzabı onlardan uzaqlaşdıran kimi, sözlərindən döndülər.",""
4376,43,51,"Firon qövmünə səslənib dedi: “Ey qövmüm! Misir mülkü və altımdan (qəsrimin altından) axan bu çaylar mənim deyilmi? Məgər (mənim qüdrətimi və əzəmətimi) görmürsünüz?",""
